price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
8024493,2052,3,2,1,yes,no,no,no,no,2,yes,furnished
5958706,3112,2,2,2,yes,no,yes,no,no,2,no,semi-furnished
6928476,9095,3,2,1,no,no,yes,no,no,2,no,furnished
4356405,5467,2,2,2,yes,yes,no,no,yes,0,yes,semi-furnished
3986753,6135,3,1,1,yes,no,no,no,no,1,no,unfurnished
13396925,6976,4,2,2,yes,yes,no,no,no,2,no,furnished
12239602,1954,3,2,2,yes,no,no,no,no,0,yes,furnished
5830769,3293,2,1,2,yes,no,no,no,yes,1,yes,semi-furnished
4426635,3589,4,2,2,no,no,no,no,no,0,no,semi-furnished
4413560,1907,2,2,1,yes,no,no,no,yes,0,no,unfurnished
4990578,10396,4,2,2,yes,yes,yes,yes,no,0,yes,semi-furnished
9781226,5118,4,1,1,yes,no,no,no,no,2,no,semi-furnished
12893749,3786,4,2,2,yes,no,no,no,no,0,no,semi-furnished
4745396,2815,4,2,2,yes,yes,yes,no,yes,0,no,semi-furnished
9068878,1381,2,1,2,yes,no,no,yes,yes,0,no,furnished
8986749,7516,3,2,2,yes,yes,yes,no,no,1,yes,semi-furnished
9042409,3371,2,2,3,no,no,no,no,yes,0,yes,furnished
7511842,4896,4,2,1,yes,no,yes,no,yes,1,no,semi-furnished
8441028,5190,4,2,2,yes,no,no,no,yes,0,no,unfurnished
7789733,6049,2,2,1,yes,no,yes,yes,no,2,no,semi-furnished
5692410,2643,4,2,2,yes,no,yes,no,no,0,no,unfurnished
4011482,2891,3,1,1,yes,no,no,no,no,0,no,semi-furnished
6537328,4895,4,1,2,yes,yes,no,no,no,1,yes,semi-furnished
6236868,4084,3,1,2,yes,no,yes,no,no,0,no,semi-furnished
4856728,1555,2,2,2,yes,no,yes,yes,yes,2,yes,semi-furnished
3468414,4539,3,2,2,yes,yes,yes,no,no,0,no,unfurnished
7573493,2373,3,1,1,yes,no,no,no,yes,0,no,semi-furnished
5429344,2869,2,1,1,yes,no,yes,yes,no,1,no,unfurnished
6901814,2130,2,1,2,yes,yes,no,no,no,0,no,unfurnished
13041729,4784,2,2,2,yes,yes,no,no,no,0,no,furnished
7638936,3681,2,1,2,yes,no,no,no,no,2,no,semi-furnished
5323953,5221,3,1,1,no,no,yes,no,yes,0,no,unfurnished
12021451,3120,3,2,1,yes,yes,no,no,no,1,no,unfurnished
16009941,5375,4,1,1,no,no,yes,no,no,0,no,unfurnished
4236868,2931,7,2,1,yes,no,no,yes,no,0,no,semi-furnished
3146456,2349,3,1,2,no,no,yes,no,no,2,no,semi-furnished
12454897,1438,4,2,2,yes,yes,no,no,no,2,no,semi-furnished
7451668,4476,4,4,1,yes,no,no,no,no,2,yes,semi-furnished
9399221,4007,4,2,1,yes,no,no,no,yes,0,no,furnished
6947971,5429,4,2,4,yes,yes,yes,no,no,1,no,furnished
3290379,4021,3,1,1,yes,no,no,yes,yes,0,no,semi-furnished
6304336,5226,3,1,1,yes,no,no,no,yes,0,yes,unfurnished
8867230,1286,3,2,2,yes,no,no,no,yes,0,yes,furnished
3077428,9301,3,2,1,yes,no,no,no,yes,1,no,furnished
4674925,3710,3,2,2,yes,no,no,no,no,2,no,semi-furnished
11380786,3343,2,2,2,yes,no,no,no,yes,0,no,unfurnished
7147117,3450,3,1,2,yes,no,no,no,yes,0,no,semi-furnished
11781877,2779,2,2,2,yes,no,yes,no,no,0,no,semi-furnished
9683089,2176,3,2,2,yes,yes,yes,no,no,2,yes,semi-furnished
2978560,5742,2,2,3,yes,no,no,no,no,0,no,furnished
5051915,825,4,1,2,no,yes,yes,no,yes,0,no,semi-furnished
3632088,5070,3,2,2,yes,no,no,no,no,0,no,semi-furnished
16009613,5959,3,2,2,yes,no,yes,no,yes,0,no,semi-furnished
5115216,2295,4,2,2,yes,yes,yes,no,yes,0,no,furnished
7693883,2490,3,2,1,yes,no,no,no,no,0,no,unfurnished
11827441,3187,4,2,2,yes,no,yes,no,yes,2,no,unfurnished
11103859,4320,2,2,2,yes,no,yes,no,no,0,no,unfurnished
9014367,1357,4,1,1,yes,no,no,no,no,2,no,unfurnished
3216936,3962,4,2,1,yes,no,no,no,no,2,no,furnished
5686323,5998,4,2,1,yes,no,no,no,no,1,no,unfurnished
5507428,4381,2,1,1,no,no,no,yes,yes,0,no,unfurnished
8542895,3774,4,1,1,yes,no,yes,no,no,0,no,furnished
5791580,2414,3,2,1,yes,no,no,no,yes,1,no,semi-furnished
3812969,6472,3,2,1,yes,no,no,no,yes,2,yes,unfurnished
10042916,6419,3,2,2,yes,no,no,yes,yes,1,no,semi-furnished
7265228,3431,3,2,1,yes,no,yes,no,no,0,yes,furnished
8447244,2547,3,2,2,yes,yes,no,no,yes,0,no,semi-furnished
1266526,3408,3,1,2,yes,no,no,no,no,1,no,semi-furnished
6358025,3175,2,2,1,yes,no,no,no,yes,0,yes,furnished
5155861,6710,2,1,1,yes,no,no,no,no,0,no,unfurnished
8372038,6950,2,1,1,yes,no,yes,no,no,1,yes,furnished
9196305,4721,4,2,1,yes,no,yes,no,no,0,no,unfurnished
6268411,4806,4,2,2,yes,no,no,no,no,2,no,unfurnished
7286791,5260,3,2,1,yes,no,no,no,no,2,no,semi-furnished
4104916,3468,3,2,1,yes,yes,yes,no,yes,2,no,unfurnished
8230267,4821,2,1,1,yes,yes,yes,yes,no,2,yes,unfurnished
5440661,1953,2,2,1,yes,no,no,no,no,0,no,semi-furnished
7047462,4619,4,2,2,yes,no,yes,no,no,2,yes,semi-furnished
7023275,3188,4,2,1,yes,no,no,no,no,1,no,unfurnished
10793790,2009,4,2,1,yes,no,yes,no,no,1,no,unfurnished
13150075,6740,3,2,3,yes,no,no,no,no,2,no,furnished
7477665,2296,4,2,1,no,no,yes,no,no,0,no,semi-furnished
12127519,3416,3,1,2,yes,no,yes,no,no,0,no,unfurnished
11463687,2164,4,1,1,no,no,no,no,no,0,yes,semi-furnished
5063242,994,2,2,2,yes,no,no,no,yes,0,yes,unfurnished
7242129,3308,3,1,1,yes,no,no,no,no,2,no,unfurnished
8977814,4350,4,2,1,no,no,no,no,no,1,no,furnished
9074352,2563,4,2,2,yes,yes,no,yes,yes,2,yes,unfurnished
10190367,3459,3,2,2,yes,no,yes,no,no,0,no,furnished
11282392,1925,3,2,2,yes,no,yes,no,no,0,no,unfurnished
5461459,9001,3,2,3,no,no,yes,no,no,2,no,unfurnished
8054484,6890,3,2,1,yes,no,no,no,no,0,no,semi-furnished
3830969,3542,2,2,1,yes,no,yes,no,yes,1,no,semi-furnished
5878599,4036,2,2,1,yes,no,yes,no,yes,2,no,semi-furnished
10063575,2308,2,2,2,yes,yes,no,no,no,1,no,unfurnished
6372647,1623,3,1,2,yes,no,no,no,no,0,no,unfurnished
6800083,6683,4,2,2,yes,no,no,no,no,2,no,furnished
4684966,4256,3,1,1,yes,yes,yes,no,no,0,no,semi-furnished
11287126,5810,4,2,1,yes,no,yes,no,yes,0,no,unfurnished
9297840,2358,2,2,2,yes,no,yes,no,no,0,no,unfurnished
7191249,3029,4,2,1,no,no,yes,no,yes,0,no,semi-furnished
7282017,5112,3,1,1,yes,no,yes,no,yes,2,no,semi-furnished
4993951,4114,4,2,2,no,no,no,no,yes,2,no,furnished
4107388,6274,3,2,1,yes,no,no,yes,no,0,no,unfurnished
6490076,3899,4,2,2,yes,no,no,no,no,0,no,semi-furnished
5513811,2579,2,2,2,yes,no,yes,no,no,1,no,semi-furnished
6052971,2807,4,2,2,yes,no,yes,no,yes,0,no,semi-furnished
5547302,2911,3,2,1,yes,no,no,no,no,0,no,unfurnished
8286244,2271,3,1,2,yes,yes,no,no,no,0,no,unfurnished
11446035,3821,3,1,1,yes,no,no,no,no,1,no,semi-furnished
10763228,3655,4,2,1,yes,no,no,no,no,2,no,unfurnished
9838505,1573,2,2,1,yes,no,no,no,no,2,yes,semi-furnished
10603328,2414,4,2,2,yes,no,yes,no,no,2,no,semi-furnished
6938780,4802,2,1,1,yes,no,yes,no,no,0,no,semi-furnished
10936899,4582,2,1,1,yes,no,no,yes,no,2,no,unfurnished
11440577,3324,7,1,1,yes,yes,no,no,no,0,no,furnished
10443527,1588,3,2,2,yes,yes,no,no,no,2,no,furnished
5190543,3183,3,2,1,yes,yes,yes,no,no,1,no,unfurnished
2961757,8024,4,4,1,yes,no,yes,no,no,0,no,furnished
10185870,4632,3,1,2,yes,no,no,no,yes,0,no,unfurnished
5112638,1705,4,2,1,yes,no,yes,no,no,1,yes,semi-furnished
9933080,6529,3,1,2,yes,no,no,no,no,2,no,furnished
7988385,3366,3,2,2,yes,no,no,yes,no,2,no,semi-furnished
4092128,7250,4,1,1,yes,no,no,no,yes,1,yes,semi-furnished
4926358,3777,2,2,1,yes,no,no,no,no,1,no,unfurnished
4720414,5610,2,2,3,yes,no,no,no,no,0,yes,furnished
7714070,2278,4,2,1,yes,no,yes,no,yes,2,no,unfurnished
8574538,1607,4,2,2,yes,no,no,no,yes,1,no,unfurnished
7854045,3382,2,2,1,yes,no,yes,no,no,0,no,semi-furnished
12599777,3343,2,2,2,no,no,no,no,no,0,yes,semi-furnished
8452951,2632,3,2,2,yes,no,yes,no,yes,2,no,semi-furnished
5108648,2946,2,2,2,yes,no,no,no,yes,0,yes,unfurnished
10365395,5607,2,2,2,yes,no,no,no,no,0,no,unfurnished
4500658,4578,3,1,2,yes,no,no,no,no,1,no,furnished
7099250,3235,2,1,1,no,no,no,no,no,0,no,furnished
5569160,-451,3,2,2,yes,no,yes,no,no,0,yes,unfurnished
6740569,1758,4,1,1,yes,no,yes,yes,no,0,no,unfurnished
7372885,5539,3,2,1,yes,yes,no,yes,no,1,no,semi-furnished
6535076,2363,2,1,1,yes,no,yes,no,no,0,no,semi-furnished
8480329,1596,2,1,2,yes,no,no,no,no,2,no,semi-furnished
5306629,2150,2,1,2,yes,no,yes,no,no,2,no,unfurnished
7799403,3193,3,1,2,yes,yes,no,no,yes,3,yes,unfurnished
4691399,5877,4,2,2,yes,no,no,no,no,0,no,unfurnished
3857928,3358,4,2,1,yes,no,yes,no,no,2,yes,semi-furnished
11077408,8099,2,1,3,yes,no,yes,no,yes,0,no,unfurnished
10225050,4992,2,2,1,yes,no,no,no,no,0,no,furnished
2832424,1960,3,2,2,no,no,no,no,no,0,no,unfurnished
3887487,5341,2,2,2,yes,yes,no,no,no,0,no,semi-furnished
6136362,1261,2,2,1,yes,no,yes,no,no,1,no,semi-furnished
12222436,3747,5,1,2,no,no,no,no,no,0,yes,furnished
7370033,1841,4,2,1,yes,yes,yes,no,yes,0,no,unfurnished
6827234,4871,2,2,1,yes,no,yes,no,yes,2,no,unfurnished
6159549,2343,3,2,2,yes,no,no,no,no,0,no,furnished
9121191,6722,4,1,1,yes,yes,yes,no,no,2,yes,furnished
9416118,6466,3,2,1,no,no,yes,no,yes,0,no,unfurnished
9578714,2444,2,1,2,yes,no,yes,no,yes,0,yes,semi-furnished
2599489,4409,3,2,1,yes,no,no,no,no,0,no,unfurnished
9900008,1686,2,2,2,yes,no,no,no,yes,1,yes,unfurnished
4785127,3627,4,1,2,no,no,yes,no,no,0,yes,unfurnished
11106164,3404,4,2,2,yes,no,no,no,no,0,no,semi-furnished
4698126,3717,3,2,1,yes,no,yes,no,no,1,yes,semi-furnished
7023064,9670,3,1,1,yes,no,yes,no,no,2,no,unfurnished
3760913,4462,2,2,2,yes,no,no,yes,no,2,no,semi-furnished
8426951,2934,3,2,2,yes,yes,no,no,yes,0,no,unfurnished
3859893,4594,4,1,2,yes,no,yes,no,yes,2,no,furnished
6146082,5402,3,2,2,yes,no,yes,no,no,0,no,unfurnished
6387960,1670,4,1,2,yes,no,no,no,no,2,no,unfurnished
3958450,3339,3,1,2,yes,no,no,no,no,0,yes,unfurnished
5138286,2276,4,2,2,yes,yes,no,no,yes,1,no,furnished
9952836,4364,4,1,1,no,no,no,no,no,0,no,semi-furnished
10118153,4210,3,2,2,yes,yes,no,no,no,0,no,unfurnished
7002966,3215,2,2,2,yes,no,yes,no,yes,0,no,furnished
6498748,3703,2,2,2,yes,no,yes,no,no,1,yes,unfurnished
11803739,2877,4,1,2,yes,no,yes,no,yes,0,no,unfurnished
7578864,5877,3,1,2,yes,yes,no,yes,yes,2,no,semi-furnished
3889558,4706,4,1,2,yes,no,yes,no,no,3,no,unfurnished
6660415,3760,4,1,1,yes,no,yes,no,no,2,no,furnished
4350521,3239,4,2,2,yes,no,yes,no,yes,2,no,furnished
4687063,5838,4,1,2,yes,no,yes,no,no,0,no,semi-furnished
7902142,1505,2,1,2,yes,no,no,no,yes,2,no,semi-furnished
7931035,5709,3,2,2,yes,no,no,no,no,2,yes,unfurnished
9150016,4068,3,1,2,yes,no,no,no,no,2,no,unfurnished
11157304,3092,3,2,1,yes,no,no,no,no,0,no,furnished
8791355,2039,3,2,2,yes,no,no,no,yes,2,no,semi-furnished
7768425,3115,2,2,1,yes,no,yes,no,yes,2,no,furnished
11418085,6458,2,2,1,yes,yes,yes,no,yes,2,yes,furnished
12614593,2644,4,2,1,no,no,yes,no,no,0,no,semi-furnished
4615607,8505,2,2,1,no,no,yes,no,no,0,no,semi-furnished
5568880,5212,3,2,3,no,no,yes,no,no,0,no,unfurnished
8704443,3215,4,2,1,yes,yes,no,no,no,0,no,unfurnished
3069823,4626,2,2,3,yes,no,no,no,yes,0,no,semi-furnished
6236332,7611,4,2,1,yes,no,no,no,no,1,no,furnished
3956583,4507,3,2,2,yes,no,no,no,no,1,no,furnished
6195281,3932,4,1,2,yes,yes,yes,no,no,2,no,semi-furnished
6585851,3708,4,2,2,yes,no,no,no,no,0,yes,semi-furnished
8752026,3462,4,1,2,yes,yes,no,no,no,2,no,furnished
6764240,6928,3,2,2,yes,no,yes,no,yes,0,no,furnished
7480464,3907,4,1,1,yes,no,yes,no,no,0,yes,unfurnished
4924558,4689,2,1,1,no,yes,no,no,no,0,no,furnished
9994813,3296,3,2,1,yes,yes,yes,no,no,0,no,furnished
11843042,4087,4,1,2,yes,no,yes,no,yes,2,no,semi-furnished
3136517,3722,3,1,2,yes,no,yes,no,no,3,yes,unfurnished
7635486,3971,3,2,1,yes,yes,no,no,no,2,yes,semi-furnished
5393031,647,3,1,2,yes,no,no,no,no,2,yes,furnished
7876062,5514,3,2,1,yes,no,no,no,yes,1,yes,furnished
8843374,2979,4,2,1,yes,no,no,no,no,2,no,semi-furnished
10480224,2115,4,2,2,yes,no,yes,no,no,2,no,semi-furnished
7751815,3966,2,2,1,yes,no,yes,no,no,2,no,furnished
4689118,4214,2,1,1,no,no,yes,no,no,2,no,semi-furnished
